,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,subset,full_prediction,full_prior_habit,full_surprise,full_cost,full_error,full_ll,full_alpha,full_rho,learn_prediction,learn_ll,learn_alpha,plan_prediction,plan_surprise,plan_cost,plan_error,plan_ll,plan_rho,learn_rho,plan_alpha
143,43,43,16,687,1,2,4,3,False,0,0,10,train,0.3654724308172621,0.4445671297443749,2.554027019400774,0.5550936572575735,1.9989333621432004,-0.4548745425230275,1.88,0.9289473684210526,0.026447554761623672,-0.026803582751557704,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
144,44,44,14,701,4,6,4,0,False,1,2,10,test,0.9030510714847361,0.4413832589718498,1.1629314982580317,0.5034135135179385,0.6595179847400933,-2.3335709492858134,1.88,0.9289473684210526,0.5366974400409986,-0.7693749610859127,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
145,45,45,18,719,2,0,4,3,False,0,0,10,train,0.38489167035659283,0.45007775196732785,2.5248678074830697,0.5771757905483241,1.9476920169347456,-0.48595688092582456,1.88,0.9289473684210526,0.031779540900140034,-0.03229547063198438,0.53,0.7498484563928876,2.079441541679836,1.0983038821868552,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
146,46,46,15,734,6,5,4,2,False,0,0,10,train,0.47407357338078177,0.44679359719946465,2.381262840975862,0.6652338155772912,1.7160290253985704,-0.6425939493751099,1.88,0.9289473684210526,0.045092771334108224,-0.04614108597829869,0.53,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-1.3856883703409482,0.9594736842105264,0.95,1.0
147,47,47,11,745,4,4,4,0,True,0,0,10,train,0.9037305926621495,0.44333233436550384,1.1594178428681152,0.5014558685297366,0.6579619743383787,-0.10122397997249022,1.88,0.9289473684210526,0.5369083871368262,-0.6219278002622789,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
148,48,48,15,760,2,2,4,3,True,0,0,10,train,0.4042435472654515,0.45154056418512534,2.4949854644289076,0.5982780983206053,1.8967073661083025,-0.9057377428899155,1.88,0.9289473684210526,0.037070458944995395,-3.2949348813998998,0.53,0.7498484563928876,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
149,49,49,17,777,4,4,4,0,True,0,0,10,train,0.9054567195602014,0.44828283313887735,1.150028183627744,0.496197660377055,0.653830523250689,-0.09931580008404206,1.88,0.9289473684210526,0.5407676951062169,-0.6147654914181276,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
150,50,50,15,792,5,5,4,1,True,0,0,10,train,0.7377137037368189,0.45615106687618456,1.7988103551530399,0.7450510629822968,1.053759292170743,-0.3041994649639991,1.88,0.9289473684210526,0.20406657346465376,-1.589308997862395,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
151,51,51,15,807,4,4,4,0,True,0,0,10,train,0.9064516712260171,0.4512825922634453,1.1445068107194711,0.493087641239799,0.6514191694796722,-0.09821756380357882,1.88,0.9289473684210526,0.5407797581185636,-0.6147431844683748,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
152,52,52,20,827,6,6,4,2,True,0,0,10,test,0.48226697634286353,0.45884598807155924,2.3662438012010107,0.6725770296830124,1.6936667715179983,-0.7292574254460304,1.88,0.9289473684210526,0.04945857883569515,-3.00661975091076,0.53,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.28788415101109416,0.9594736842105264,0.95,1.0
153,53,53,9,836,4,4,4,0,True,0,0,10,train,0.9078805214390686,0.4555914633835561,1.1367948772889478,0.4887215393535316,0.6480733379354162,-0.09664249335702604,1.88,0.9289473684210526,0.5441526643741809,-0.608525438455507,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
154,54,54,16,852,4,4,4,0,True,0,0,10,train,0.9102730541212533,0.46286586776349076,1.1234962534908015,0.4811322730744683,0.6423639804163331,-0.09401066500617726,1.88,0.9289473684210526,0.5512799377326807,-0.5955125448836323,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
155,55,55,16,868,5,5,4,1,True,0,0,10,train,0.7375500995917015,0.4699453791836043,1.7982656539263202,0.744962624328614,1.0533030295977062,-0.30442126142564746,1.88,0.9289473684210526,0.20360425096140186,-1.591577115538458,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
156,56,56,18,886,6,6,4,2,True,0,0,10,train,0.49449184440014654,0.46528372125736134,2.34405021626344,0.6828192794361047,1.661230936827335,-0.7042246206738855,1.88,0.9289473684210526,0.054279951991831055,-2.913600328469967,0.53,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.28788415101109416,0.9594736842105264,0.95,1.0
157,57,57,13,899,4,4,4,0,True,0,0,10,train,0.9099879052827292,0.4621075287741747,1.1251591358660376,0.48208539425740216,0.6430737416086353,-0.09432397045766586,1.88,0.9289473684210526,0.546980684839242,-0.6033417882636031,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
158,58,58,7,906,3,7,4,3,False,0,0,10,train,0.3826713618382431,0.46886845385010295,2.52681382791061,0.5757484132461057,1.9510654146645043,-0.48235375804255287,1.88,0.9289473684210526,0.03409299033355753,-0.03468771268848268,0.53,0.7498484563928876,2.079441541679836,1.0983038821868552,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
159,59,59,22,928,5,5,4,1,True,0,0,10,test,0.7418315008425991,0.46617370093530386,1.7859015171768458,0.7428885956075099,1.043012921569336,-0.2986331494163071,1.88,0.9289473684210526,0.20758884878425662,-1.5721958440451598,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
160,60,60,7,935,4,3,4,0,False,1,3,10,test,0.9098744654964736,0.46178023215778013,1.1257112213246323,0.48240157427515096,0.6433096470494812,-2.4065517527036095,1.88,0.9289473684210526,0.5435476204183591,-0.7842709007484857,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
161,61,61,17,952,4,4,4,0,True,0,0,10,train,0.9119592606750324,0.4682449967820072,1.1140155276978987,0.475675696515192,0.6383398311827068,-0.09215996021801824,1.88,0.9289473684210526,0.5498926193128796,-0.5980322574299104,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
162,62,62,17,969,4,4,4,0,True,0,0,10,test,0.9139483911498517,0.47455319767648135,1.1027345203533607,0.4691335362821986,0.6336009840711622,-0.08998117394729283,1.88,0.9289473684210526,0.5560550220974092,-0.5868880290209815,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
163,63,63,20,989,6,7,4,2,False,0,0,10,train,0.49760008959631863,0.48071006493237517,2.3372068744385452,0.685833113320236,1.6513737611183092,-0.6883588421647855,1.88,0.9289473684210526,0.05693616575508745,-0.05862130590917489,0.53,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-1.3856883703409482,0.9594736842105264,0.95,1.0
164,64,64,16,1005,5,5,4,1,True,0,0,10,train,0.7413469445763899,0.47773346495130564,1.7864545557131393,0.7429840783904085,1.0434704773227308,-0.29928655195859083,1.88,0.9289473684210526,0.20681725912584073,-1.57591968177497,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
165,65,65,13,1018,4,4,4,0,True,0,0,10,train,0.913591854789666,0.4735184481673481,1.1048313898970412,0.4703536075368315,0.6344777823602098,-0.09037135563057035,1.88,0.9289473684210526,0.5520261105647374,-0.5941599320760215,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
166,66,66,19,1037,6,6,4,2,True,0,0,10,train,0.5108034356732866,0.47943276689281916,2.3130625094102113,0.695932462140095,1.6171300472701164,-0.6717704287827733,1.88,0.9289473684210526,0.06194261143590225,-2.781546944591201,0.53,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.28788415101109416,0.9594736842105264,0.95,1.0
167,67,67,19,1056,4,4,4,0,True,0,0,10,train,0.9145098794464003,0.4765048675006606,1.0997174600837387,0.4673748272402671,0.6323426328434716,-0.08936700809704906,1.88,0.9289473684210526,0.55404640780587,-0.5905068271405933,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
168,68,68,12,1068,4,4,4,0,True,0,0,10,train,0.9162694072774175,0.4822375264733674,1.0896084499543928,0.4614545041946962,0.6281539457596965,-0.08744484480241019,1.88,0.9289473684210526,0.5596378787817783,-0.5804653494505552,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
169,69,69,11,1079,4,4,4,0,True,0,0,10,train,0.9179566693301846,0.4878426344669601,1.0798230006037695,0.45568354054878585,0.6241394600549837,-0.0856050906410329,1.88,0.9289473684210526,0.565083852201132,-0.5707811478720606,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
170,70,70,26,1105,6,6,4,2,True,0,0,10,train,0.5195561358220491,0.4933241623026425,2.296311879493995,0.7024579479427331,1.5938539315512619,-0.654780416875344,1.88,0.9289473684210526,0.06598098076616604,-2.71838874869433,0.53,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.28788415101109416,0.9594736842105264,0.95,1.0
171,71,71,18,1123,4,4,4,0,True,0,0,10,train,0.9187081203355586,0.4904120740891673,1.075545623095573,0.45314865835163715,0.6223969647439357,-0.08478681280227673,1.88,0.9289473684210526,0.566630145256987,-0.5680484892293941,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
172,72,72,15,1138,3,1,4,3,False,0,0,10,test,0.3696640524671464,0.4957348464967265,2.543956049796389,0.5628895147310805,1.9810665350653083,-0.4615023516716952,1.88,0.9289473684210526,0.03370683681776334,-0.0342880092557209,0.53,0.7498484563928876,2.079441541679836,1.0983038821868552,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
173,73,73,15,1153,6,6,4,2,True,0,0,10,train,0.532225154828447,0.4934845378733461,2.2726248554424355,0.7110271842412761,1.5615976712011594,-0.6306886558124962,1.88,0.9289473684210526,0.0709916935746873,-2.6451924006907213,0.53,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.28788415101109416,0.9594736842105264,0.95,1.0
174,74,74,10,1163,4,4,4,0,True,0,0,10,train,0.9187661837928233,0.49060571254542074,1.075293437587923,0.45299897435085523,0.6222944632370679,-0.08472361359763637,1.88,0.9289473684210526,0.5652126718262327,-0.5705532083483691,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
175,75,75,21,1184,4,4,4,0,True,0,0,10,train,0.9202685242706385,0.4957360381215427,1.0664627250748366,0.44774127778643563,0.6187214472884011,-0.08308977731882518,1.88,0.9289473684210526,0.5701812588999094,-0.5618009706341945,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
176,76,76,10,1194,4,4,4,0,True,0,0,10,train,0.9217151343341089,0.500760696080111,1.0578894562716543,0.442606804417174,0.6152826518544803,-0.08151906809550839,1.88,0.9289473684210526,0.5750317015855297,-0.5533301065123396,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
177,77,77,15,1209,6,6,4,2,True,0,0,10,train,0.5396209834563456,0.5056827662067254,2.2579197656491283,0.7159660170331643,1.541953748615964,-0.6168882683468985,1.88,0.9289473684210526,0.07471398680290288,-2.5940879647064956,0.53,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.28788415101109416,0.9594736842105264,0.95,1.0
178,78,78,16,1225,1,1,4,3,True,0,0,10,train,0.31129278238383684,0.5028286496219789,2.628274040570168,0.4919167002318299,2.1363573403383382,-1.1670213872070323,1.88,0.9289473684210526,0.021770026004387627,-3.8272212092307614,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
179,79,79,22,1247,6,6,4,2,True,0,0,10,train,0.5536065995645472,0.5010542444971596,2.2311088154568677,0.724235644816523,1.5068731706403447,-0.5913009535709999,1.88,0.9289473684210526,0.08042806165835957,-2.5203921380909957,0.53,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-0.28788415101109416,0.9594736842105264,0.95,1.0
180,80,80,5,1252,4,3,4,0,False,1,4,10,train,0.9209715257866395,0.4982143542791719,1.062481804920668,0.44536079815950974,0.6171210067611581,-2.537947058375002,1.88,0.9289473684210526,0.5703258827319545,-0.8447282244392643,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
181,81,81,20,1272,5,5,4,1,True,0,0,10,train,0.7186209722531675,0.5029388004252957,1.8486965331206344,0.7520791643304074,1.096617368790227,-0.33042121985081624,1.88,0.9289473684210526,0.18520062415722777,-1.6863155865963215,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
182,82,82,21,1293,4,1,4,0,False,0,0,10,train,0.9213052530619367,0.49941963230292,1.0604729733445524,0.444157157241993,0.6163158161025593,-2.5421788737145605,1.88,0.9289473684210526,0.5698964212329287,-0.8437292184480095,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
183,83,83,12,1305,4,4,4,0,True,0,0,10,test,0.9226172161672784,0.5040277755873963,1.0526560114436676,0.4394580838796155,0.613197927564052,-0.08054084754338398,1.88,0.9289473684210526,0.5743550705014607,-0.5545074841865294,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
184,84,84,20,1325,4,4,4,0,True,0,0,10,test,0.9238851409120264,0.5085487930912735,1.0450462632015145,0.43486025231922154,0.610186010882293,-0.07916752143939605,1.88,0.9289473684210526,0.5787174196793484,-0.5469409694568189,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
185,85,85,16,1341,4,4,4,0,True,0,0,10,test,0.9251111880783657,0.5129850325608254,1.0376355474832681,0.4303607303639488,0.6072748171193194,-0.0778413453655901,1.88,0.9289473684210526,0.5829865362222948,-0.5395911868566422,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
186,86,86,15,1356,4,4,4,0,True,0,0,10,train,0.9262973810050595,0.5173387656104933,1.0304161070077718,0.42595667331540404,0.6044594336923677,-0.07655995009842954,1.88,0.9289473684210526,0.5871653612169744,-0.5324487931749041,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
187,87,87,11,1367,6,7,4,2,False,0,0,10,test,0.5502651916976896,0.521612190174423,2.2359607333487457,0.7228086123121515,1.5131521210365944,-0.7990971848157941,1.88,0.9289473684210526,0.08069414740117319,-0.08413640176825646,0.53,0.7498484563928877,2.079441541679836,1.0983038821868552,0.9811376594929808,-1.3856883703409482,0.9594736842105264,0.95,1.0
188,88,88,15,1382,5,5,4,1,True,0,0,10,test,0.7141772877531481,0.5189220244032706,1.8595839727184575,0.7533253806687146,1.106258592049743,-0.3366240452891583,1.88,0.9289473684210526,0.18156031307444104,-1.706167377037345,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
189,89,89,17,1399,5,5,4,1,True,0,0,10,train,0.7218199077091055,0.5155620202778337,1.8389079969732345,0.7508695752447466,1.088038421728488,-0.3259796065094189,1.88,0.9289473684210526,0.1881250625363941,-1.6706483110596815,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
190,90,90,13,1412,2,0,4,3,False,0,0,10,train,0.3366807475837152,0.5122192197917218,2.5905094873818495,0.5253252593860622,2.0651842279957875,-0.4104988776701541,1.88,0.9289473684210526,0.028386059972470675,-0.028796734460616088,0.53,0.7498484563928876,2.079441541679836,1.0983038821868552,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
191,91,91,21,1433,4,1,4,0,False,0,0,10,train,0.9244039543913036,0.5105009607534459,1.0419273293439961,0.43296917677271174,0.6089581525712844,-2.5823513039279717,1.88,0.9289473684210526,0.576355754592029,-0.8588612197936129,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-1.3856883703409477,0.9594736842105264,0.95,1.0
192,92,92,8,1441,4,4,4,0,True,0,0,10,train,0.9255333045681042,0.5146090288566907,1.0350845653746883,0.42880688412651885,0.6062776812481694,-0.07738516212917042,1.88,0.9289473684210526,0.5803291586036564,-0.5441598215834238,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
193,93,93,13,1454,5,5,4,1,True,0,0,10,train,0.7241989271453547,0.5186459417875978,1.832039982035079,0.7499709463477652,1.082069035687314,-0.3226891630858903,1.88,0.9289473684210526,0.1902663959362128,-1.6593301049486506,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
194,94,94,23,1477,5,5,4,1,True,0,0,10,train,0.7311277275821608,0.5153986567984703,1.8128033046749519,0.7472373783021713,1.0655659263727806,-0.31316710456129904,1.88,0.9289473684210526,0.19649753090148014,-1.6271054131386358,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
195,95,95,21,1498,4,4,4,0,True,0,0,10,train,0.924841456326025,0.5121697938640637,1.03921763187498,0.4313231254736976,0.6078945064012823,-0.07813295472658426,1.88,0.9289473684210526,0.575322956340172,-0.5528237326582257,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
196,96,96,17,1515,4,4,4,0,True,0,0,10,train,0.9259182011204619,0.5161042186510868,1.0326806112546976,0.42734026997988045,0.6053403412748171,-0.07696938396083078,1.88,0.9289473684210526,0.5791411388321093,-0.5462090680193578,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
197,97,97,13,1528,4,4,4,0,True,0,0,10,train,0.926963726362858,0.5199730807500069,1.0262942571681584,0.4234331400771908,0.6028611170909675,-0.07584084431904,1.88,0.9289473684210526,0.5828876538589017,-0.5397608147023761,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
198,98,98,14,1542,5,5,4,1,True,0,0,10,train,0.7318738012280038,0.5237779511970596,1.810081062886367,0.7468250064742282,1.063256056412139,-0.3121471825778621,1.88,0.9289473684210526,0.1973021468461513,-1.6230189848868095,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
199,99,99,17,1559,4,4,4,0,True,0,0,10,train,0.9271237405020857,0.5206105947580114,1.0252805127473028,0.4228114837480034,0.6024690289992993,-0.07566823742482959,1.88,0.9289473684210526,0.5822574160135361,-0.5408426334786428,0.53,0.7498484563928876,2.0794415416798357,1.098303882186855,0.9811376594929808,-0.2878841510110943,0.9594736842105264,0.95,1.0
200,0,0,11,11,1,0,2,2,False,0,0,11,train,0.5435031674296924,0.12499999999999999,2.079441541679836,0.5333985113126759,1.5460430303671602,-0.7841735174809169,23.52,0.8984210526315789,0.12499999999999997,-0.13353139262452263,2.87,0.6334270738007383,2.079441541679836,0.7542426837314664,1.3251988579483698,-1.0035577973695002,0.9289473684210526,0.95,1.0
201,1,1,10,21,3,0,2,1,False,0,0,11,train,0.5434718360888577,0.12498073635776008,2.079516190678075,0.5333805253744635,1.5461356653036118,-0.7841048855355316,23.52,0.8984210526315789,0.12367896240232934,-0.13202277390772596,2.87,0.6334270738007381,2.079441541679836,0.7542426837314666,1.3251988579483698,-1.0035577973695,0.9289473684210526,0.95,1.0
202,2,2,17,38,0,0,2,2,True,0,0,11,test,0.5461742200008882,0.1261981992845886,2.0748064978050302,0.5345017557532848,1.5403047420517455,-0.6048172698830739,23.52,0.8984210526315789,0.13261644816285,-2.0202941654627216,2.87,0.6334270738007383,2.079441541679836,0.7542426837314664,1.3251988579483698,-0.4566104021839778,0.9289473684210526,0.95,1.0
203,3,3,12,50,2,2,2,0,True,0,0,11,train,0.5459880698283136,0.1261458825144382,2.0751478132516024,0.5344214215918117,1.5407263916597909,-0.6051581536072433,23.52,0.8984210526315789,0.12802224030166218,-2.0555512777989766,2.87,0.6334270738007381,2.079441541679836,0.7542426837314664,1.3251988579483698,-0.45661040218397797,0.9289473684210526,0.95,1.0
204,4,4,6,56,1,2,2,2,False,0,0,11,train,0.5541721491722468,0.1298232508478675,2.0607673970658698,0.5376819729524893,1.5230854241133804,-0.8078223861644742,23.52,0.8984210526315789,0.16329046780485276,-0.1782783031374392,2.87,0.6334270738007383,2.079441541679836,0.7542426837314664,1.3251988579483698,-1.0035577973695002,0.9289473684210526,0.95,1.0
205,5,5,12,68,2,2,2,0,True,0,0,11,test,0.5538131971114247,0.12969099954231772,2.0613925452561896,0.5375454924960287,1.5238470527601609,-0.5909278384255158,23.52,0.8984210526315789,0.15490858891130863,-1.8649200849925096,2.87,0.6334270738007381,2.079441541679836,0.7542426837314664,1.3251988579483698,-0.45661040218397797,0.9289473684210526,0.95,1.0
206,6,6,14,82,2,2,2,0,True,0,0,11,train,0.5616761757585329,0.13335145294870446,2.0473970839423212,0.540487469286419,1.5069096146559022,-0.5768297948732113,23.52,0.8984210526315789,0.1861495239680039,-1.6812050359161899,2.87,0.6334270738007381,2.079441541679836,0.7542426837314664,1.3251988579483698,-0.45661040218397797,0.9289473684210526,0.95,1.0
207,7,7,21,103,2,0,2,0,False,0,0,11,train,0.569381325792228,0.1370381676413748,2.0334996466438393,0.5431759040431884,1.4903237426006508,-0.8425323271153826,23.52,0.8984210526315789,0.21698964292479006,-0.24460935565198297,2.87,0.6334270738007381,2.079441541679836,0.7542426837314664,1.3251988579483698,-1.0035577973695,0.9289473684210526,0.95,1.0
208,8,8,11,114,2,0,2,0,False,0,0,11,train,0.57692824907497,0.1407488458955649,2.0197073141969386,0.5456176819771438,1.474089632219795,-0.8602134903841312,23.52,0.8984210526315789,0.2468548699988941,-0.28349733402814703,2.87,0.6334270738007381,2.079441541679836,0.7542426837314664,1.3251988579483698,-1.0035577973695,0.9289473684210526,0.95,1.0
209,9,9,14,128,3,0,2,1,False,0,0,11,train,0.5622629825664551,0.14448122483365514,2.046402171923664,0.5406876085316444,1.5057145633920195,-0.8261369657464422,23.52,0.8984210526315789,0.15643460492185707,-0.17011785175214128,2.87,0.6334270738007381,2.079441541679836,0.7542426837314666,1.3251988579483698,-1.0035577973695,0.9289473684210526,0.95,1.0
210,10,10,15,143,6,6,2,3,True,0,0,11,train,0.5170015709346183,0.14541854036185484,2.1244395803561007,0.5212834099069796,1.603156170449121,-0.6597093659200685,23.52,0.8984210526315789,0.061666752848735205,-2.7860103450258413,2.87,0.633427073800738,2.079441541679836,0.7542426837314664,1.3251988579483698,-0.45661040218397814,0.9289473684210526,0.95,1.0
211,11,11,19,162,3,0,2,1,False,0,0,11,test,0.567424641792266,0.14428754015255754,2.037102863905191,0.542500977138731,1.4946018867664599,-0.8379987291573915,23.52,0.8984210526315789,0.1762213840072755,-0.19385345508263402,2.87,0.6334270738007381,2.079441541679836,0.7542426837314666,1.3251988579483698,-1.0035577973695,0.9289473684210526,0.95,1.0
212,12,12,17,179,7,7,2,3,True,0,0,11,train,0.5171333025957018,0.1451721312127467,2.1241886039850755,0.5213581617300916,1.6028304422549837,-0.659454599031981,23.52,0.8984210526315789,0.06369666371988793,-2.7536230926596517,2.87,0.633427073800738,2.079441541679836,0.7542426837314666,1.3251988579483698,-0.45661040218397814,0.9289473684210526,0.95,1.0
213,13,13,8,187,7,6,2,3,False,0,0,11,train,0.5247707160187367,0.14405533231596415,2.1113882939326767,0.52506271447623,1.5863255794564468,-0.7439578882927204,23.52,0.8984210526315789,0.07850694319932157,-0.08176003657163955,2.87,0.633427073800738,2.079441541679836,0.7542426837314666,1.3251988579483698,-1.0035577973694996,0.9289473684210526,0.95,1.0
214,14,14,19,206,2,2,2,0,True,0,0,11,test,0.5812527469797936,0.14294931027829266,2.011756483903147,0.5469240484592829,1.4648324354438642,-0.5425695961049968,23.52,0.8984210526315789,0.24627933638481356,-1.4012888734984932,2.87,0.6334270738007381,2.079441541679836,0.7542426837314664,1.3251988579483698,-0.45661040218397797,0.9289473684210526,0.95,1.0
215,15,15,15,221,2,2,2,0,True,0,0,11,train,0.5881447341732409,0.1464825401912394,1.9989032077140565,0.5488811161542946,1.450022091559762,-0.530782214819472,23.52,0.8984210526315789,0.2681143999285765,-1.3163415241472627,2.87,0.6334270738007381,2.079441541679836,0.7542426837314664,1.3251988579483698,-0.45661040218397797,0.9289473684210526,0.95,1.0
216,16,16,19,240,0,0,2,2,True,0,0,11,train,0.546221071116388,0.15003216493063404,2.074716827700924,0.5345228372066945,1.5401939904942294,-0.6047314930293848,23.52,0.8984210526315789,0.11468963195515097,-2.1655256516513033,2.87,0.6334270738007383,2.079441541679836,0.7542426837314664,1.3251988579483698,-0.4566104021839778,0.9289473684210526,0.95,1.0
217,17,17,12,252,2,2,2,0,True,0,0,11,test,0.5943550742817717,0.14976169932446745,1.9872002834717968,0.5504984571959731,1.4367018262758238,-0.520278370060575,23.52,0.8984210526315789,0.2827260860109722,-1.263276744004881,2.87,0.6334270738007381,2.079441541679836,0.7542426837314664,1.3251988579483698,-0.45661040218397797,0.9289473684210526,0.95,1.0
218,18,18,20,272,3,0,2,1,False,0,0,11,train,0.57432147600543,0.1532873293161835,2.0245713661208784,0.5447820966717646,1.479789269449114,-0.854070856106138,23.52,0.8984210526315789,0.17707730788464696,-0.19489301696339442,2.87,0.6334270738007381,2.079441541679836,0.7542426837314666,1.3251988579483698,-1.0035577973695,0.9289473684210526,0.95,1.0
