,goal,t,i,n_samples,accuracy,surprise,cost,error
566,1,50,66,3284,0.38237885612577344,2.8153140909354515,0.7399712615818183,2.0753428293536333
567,1,50,67,3281,0.4164986609842537,2.7830488904168464,0.8246747371935906,1.9583741532232557
568,1,50,68,2241,0.42008908141754303,2.787927706186548,0.8318569971428464,1.9560707090437017
569,1,50,69,1866,0.34234291931957433,2.795191893188516,0.5838799708686835,2.2113119223198323
570,1,50,70,1975,0.3853175387364926,2.8039908426265905,0.7719127413492979,2.0320781012772926
571,1,50,71,2008,0.4711402542824145,2.8012315095518554,0.9817653840980705,1.819466125453785
572,1,50,72,2817,0.35637821346169657,2.804669288673301,0.7096626338920572,2.0950066547812436
573,1,50,73,2319,0.4155698653157707,2.806186774998817,0.9076341592165281,1.8985526157822887
574,1,50,74,2467,0.40842258594759306,2.791855796171682,0.81739806426247,1.974457731909212
575,1,50,75,2569,0.44053267769071236,2.8200544869704927,0.9266363599924673,1.8934181269780255
576,1,50,76,2049,0.43474410333285496,2.7803537481966893,0.8948573455546638,1.8854964026420258
577,1,50,77,2503,0.36428781403371946,2.775557557728571,0.6505096358565563,2.1250479218720146
578,1,50,78,2428,0.3935361314529635,2.772624494998594,0.7709785012266033,2.001645993771991
579,1,50,79,2492,0.38238277216255695,2.781735995972599,0.6888244617621226,2.0929115342104763
580,1,50,80,2278,0.36861117756092265,2.80186298064721,0.737626222138775,2.064236758508435
581,1,50,81,1878,0.4715676671119446,2.803728261733391,1.046693348202216,1.7570349135311747
582,1,50,82,1935,0.4071867659103215,2.7933014653148205,0.8368846896672482,1.9564167756475723
583,1,50,83,2240,0.39412183705341064,2.77534119895269,0.7372222013519716,2.0381189976007184
584,1,50,84,2202,0.338488177793907,2.7945963732221015,0.6503750547444629,2.144221318477639
585,1,50,85,2343,0.37647486462152213,2.793415221897729,0.7349178388546582,2.058497383043071
586,1,50,86,2149,0.4279544724657532,2.777726837736465,0.9159051725664924,1.8618216651699726
587,1,50,87,2522,0.4028783879483045,2.7880984885925173,0.7828925422149647,2.0052059463775525
588,1,50,88,1727,0.45364052010295225,2.800104193696662,0.8960451784700845,1.9040590152265775
589,1,50,89,3350,0.44778384020424294,2.7940237220689763,0.8969370975672324,1.897086624501744
590,1,50,90,2382,0.417711978023584,2.7673030390651725,0.8605808611337737,1.9067221779313985
591,1,50,91,3004,0.43491349179918587,2.7672714368831324,0.8537794933784422,1.91349194350469
592,1,50,92,3525,0.36872397179718536,2.7781651077017133,0.706264324810958,2.071900782890755
593,1,50,93,3182,0.41209902724146236,2.75795382938196,0.7858502143474551,1.9721036150345048
594,1,50,94,3162,0.4102018839445155,2.7879327915100864,0.8118098980598355,1.9761228934502508
595,1,50,95,2090,0.438083572405771,2.7787260311294997,0.8628387126788987,1.915887318450601
596,1,50,96,2304,0.42879579960605785,2.7757937560708505,0.8717347408442727,1.904059015226578
597,1,50,97,2739,0.4086643563258524,2.7851259651101903,0.8180454763049056,1.9670804888052846
598,1,50,98,2245,0.41778089965151266,2.782176714455299,0.8351302534895573,1.9470464609657419
599,1,50,99,2773,0.39845815142616653,2.78081738788865,0.7708371830379608,2.0099802048506894
600,2,0,0,1175,0.7296686746987953,2.1252422687887202,1.086560955274472,1.0386813135142483
601,2,0,1,839,0.7508223684210527,2.122394602321131,1.0944200213821256,1.0279745809390055
602,2,0,2,1533,0.760670731707317,2.1884399457016457,1.2059997528591049,0.9824401928425409
603,2,0,3,1997,0.7307993730407524,2.111601828826028,1.0606807481499225,1.0509210806761056
604,2,0,4,906,0.7414122137404583,2.180395723242591,1.1502954738460969,1.030100249396494
605,2,0,5,1012,0.6860955056179776,2.1155247308898217,0.993387087165343,1.1221376437244788
606,2,0,6,1066,0.6212349397590362,2.163202751522458,0.8407200906186735,1.3224826609037845
607,2,0,7,1031,0.7125000000000001,2.1042853021861725,0.9614217661099939,1.1428635360761785
608,2,0,8,1253,0.7163705583756346,2.143448514891468,1.0544469355071922,1.0890015793842758
609,2,0,9,1051,0.6580056179775282,2.1352153233880706,0.8807433435212801,1.2544719798667905
610,2,0,10,1376,0.6805555555555556,2.129198743506436,0.9665612789917373,1.1626374645146988
611,2,0,11,1040,0.6596820809248556,2.1324083504557034,0.8677650808438707,1.2646432696118326
612,2,0,12,1406,0.7265981735159819,2.1113642036044538,1.0464713572566045,1.0648928463478493
613,2,0,13,996,0.6966374269005848,2.1331577762875886,1.0295812807702052,1.1035764955173835
614,2,0,14,1090,0.7492690058479532,2.1031428347905123,1.1028799876649333,1.0002628471255788
615,2,0,15,1129,0.6756134969325155,2.1314939967595503,0.8627001739571128,1.2687938228024374
616,2,0,16,1085,0.6956214689265536,2.1122628566672863,1.0354632742571008,1.0767995824101855
617,2,0,17,1578,0.7206156716417911,2.1271157684640407,1.1116819417199824,1.0154338267440584
618,2,0,18,1810,0.6732536764705882,2.1279472497506124,0.971281655959591,1.1566655937910215
619,2,0,19,1001,0.7507440476190477,2.139396399900065,1.0918198990652932,1.047576500834772
620,2,0,20,1137,0.7091708542713568,2.1148365072479627,1.0040349785306497,1.110801528717313
621,2,0,21,1237,0.7402343750000001,2.107297804404152,1.1054543122673706,1.0018434921367814
622,2,0,22,928,0.6854026845637585,2.1172965236884758,0.9366103728137859,1.1806861508746898
623,2,0,23,1275,0.7250000000000001,2.1352841093386834,1.1296833903795283,1.005600718959155
624,2,0,24,1141,0.6812130177514792,2.1275735453799847,0.9798034650598934,1.1477700803200912
625,2,0,25,1159,0.6895833333333333,2.134103409271158,0.9555169002859748,1.1785865089851832
626,2,0,26,917,0.7443910256410258,2.124465347876534,1.0959319791757942,1.0285333687007399
627,2,0,27,1343,0.7582599118942731,2.1158453702113373,1.1163410667597078,0.9995043034516297
628,2,0,28,1163,0.7068298969072168,2.1123052115104497,0.9961362556274416,1.1161689558830081
629,2,0,29,994,0.6076589595375722,2.1795214537455214,0.71063964222619,1.4688818115193314
630,2,0,30,1083,0.7386363636363636,2.103912680699052,1.0836684951590156,1.0202441855400362
631,2,0,31,1591,0.756714876033058,2.127559797980183,1.1583995531640172,0.9691602448161656
632,2,0,32,1007,0.6772058823529412,2.1162074209084807,0.8694225090970156,1.2467849118114651
633,2,0,33,1323,0.724232456140351,2.1238127487566683,1.062745514817163,1.0610672339395053
634,2,0,34,1039,0.7598167539267018,2.135682195555951,1.2073151901340937,0.9283670054218571
635,2,0,35,1166,0.6903935185185185,2.1266177258173466,1.0103960702103414,1.1162216556070053
636,2,0,36,1137,0.7289402173913043,2.137828679652862,1.0580569027130742,1.0797717769397879
637,2,0,37,956,0.7044753086419753,2.145786332981541,0.9983254520940275,1.1474608808875137
638,2,0,38,1246,0.7074607329842934,2.1061153875576433,0.9773415406218396,1.1287738469358037
639,2,0,39,1345,0.7426470588235294,2.131732841125007,1.1402547706632113,0.9914780704617956
640,2,0,40,1023,0.6884920634920635,2.1625707772114384,1.025171361089595,1.1373994161218435
641,2,0,41,871,0.7455673758865249,2.1485888924334886,1.106652543518663,1.0419363489148257
642,2,0,42,1907,0.6905674846625768,2.115188401146812,0.917521746936202,1.19766665421061
643,2,0,43,1388,0.7505296610169493,2.141435633587532,1.143133629894531,0.998302003693001
644,2,0,44,1197,0.7211021505376344,2.1044785796185512,1.0646052241545827,1.0398733554639685
645,2,0,45,1074,0.6404569892473118,2.157536342534682,0.9435294990554937,1.2140068434791882
646,2,0,46,1091,0.644774011299435,2.1503339067423513,0.8572760942238963,1.2930578125184549
647,2,0,47,1411,0.7873222748815167,2.135168777827264,1.292977444868294,0.8421913329589702
648,2,0,48,1061,0.6567460317460317,2.1342030353515127,0.8721712814871748,1.262031753864338
649,2,0,49,1026,0.7540584415584417,2.114646395865396,1.1341881266309417,0.9804582692344544
650,2,0,50,1617,0.7107142857142857,2.1092607648549,1.0159277824348676,1.0933329824200326
651,2,0,51,988,0.6338757396449705,2.152421147445219,0.778155761035402,1.374265386409817
652,2,0,52,1037,0.6921428571428573,2.1189705486099895,0.9661478806925127,1.152822667917477
653,2,0,53,1066,0.721656976744186,2.144825900808808,1.045841957248764,1.0989839435600441
654,2,0,54,1058,0.7686011904761906,2.129766989056428,1.1873490231918857,0.942417965864542
655,2,0,55,1103,0.6930473372781065,2.134660481887618,0.9346222540083595,1.2000382278792585
656,2,0,56,1109,0.6506944444444445,2.18241367372082,0.9711111760782318,1.2113024976425883
657,2,0,57,1151,0.7250000000000001,2.138687608266073,1.1267205347573688,1.0119670735087043
658,2,0,58,1332,0.6978211009174312,2.1293206820939834,0.9799421973860815,1.1493784847079018
659,2,0,59,1607,0.7218237704918034,2.137325990623865,1.0769997357199563,1.0603262549039085
660,2,0,60,1308,0.6843023255813954,2.130232651463161,0.955497879514678,1.1747347719484829
661,2,0,61,1091,0.6637228260869565,2.1305628954284264,0.8587624894125659,1.2718004060158603
662,2,0,62,1240,0.6798349056603774,2.1014158523195725,0.970051477905926,1.1313643744136463
663,2,0,63,910,0.7008928571428571,2.1318588477557174,0.9585302655190455,1.1733285822366721
664,2,0,64,856,0.6820652173913043,2.115283379899404,0.9081592829820821,1.207124096917322
665,2,0,65,1241,0.73639896373057,2.1276767773794507,1.1141428549531112,1.0135339224263396
666,2,0,66,1658,0.7433673469387755,2.123866840128777,1.1026425674026166,1.0212242727261605
667,2,0,67,837,0.7179276315789473,2.1141262448520983,1.0280377366927027,1.0860885081593958
668,2,0,68,1116,0.6495535714285715,2.108968806691925,0.8335488134216551,1.2754199932702701
669,2,0,69,881,0.7298387096774195,2.13393285753046,1.1007873868307156,1.0331454706997445
670,2,0,70,888,0.7323825503355706,2.132053246163971,1.0501737724425173,1.0818794737214534
671,2,0,71,1352,0.7286866359447004,2.114765325792722,1.0700863383543076,1.0446789874384146
672,2,0,72,898,0.7447916666666667,2.109549854867314,1.0619733540325424,1.047576500834772
673,2,0,73,1416,0.7494588744588745,2.1463977102446403,1.0950370954620765,1.051360614782564
674,2,0,74,1345,0.70481220657277,2.1069032553736733,0.9932015372732901,1.113701718100383
675,2,0,75,1321,0.7056250000000001,2.114447818870312,1.0076320100023106,1.1068158088680016
676,2,0,76,993,0.6653481012658228,2.1251416707180026,0.9006647757442284,1.2244768949737743
677,2,0,77,1304,0.6948689956331878,2.1194564665935656,0.9845061575452644,1.134950309048301
678,2,0,78,1035,0.6917134831460675,2.1091526849439384,0.9539314571838815,1.1552212277600569
679,2,0,79,1282,0.7594221105527639,2.1196149086831215,1.201163665036983,0.9184512436461384
680,2,0,80,1118,0.6263368983957219,2.12171784440321,0.770814736069082,1.350903108334128
681,2,0,81,1102,0.7306034482758621,2.127309897855097,1.0711968205464486,1.0561130773086482
682,2,0,82,1174,0.6913659793814435,2.1268062919854196,0.9802822950800768,1.1465239969053427
683,2,0,83,830,0.7312874251497006,2.100573236820377,1.0486020117821335,1.0519712250382434
684,2,0,84,1382,0.6714135021097046,2.140654174702775,0.9340364823979957,1.2066176923047793
685,2,0,85,1190,0.711065573770492,2.1345892314239285,1.0506310379918744,1.0839581934320541
686,2,0,86,932,0.7390988372093023,2.1400718933123426,1.1266821061234156,1.013389787188927
687,2,0,87,1229,0.7134308510638298,2.115764159936443,1.0522926855090968,1.0634714744273466
688,2,0,88,1274,0.6883484162895928,2.141564431608857,0.9369143083567311,1.204650123252126
689,2,0,89,1482,0.6875,2.1232239085399867,0.9373062252672442,1.1859176832727423
690,2,0,90,772,0.69375,2.1346804162936164,0.9613518340569444,1.173328582236672
691,2,0,91,830,0.6515410958904111,2.1526201934074556,0.8532814351910459,1.2993387582164098
692,2,0,92,1121,0.7563920454545455,2.1137403527972403,1.1497131046518843,0.9640272481453561
693,2,0,93,1106,0.7141959798994975,2.1079636931937555,1.0711430433499716,1.0368206498437842
694,2,0,94,1256,0.7228535353535355,2.1074098763741302,1.0223241758814166,1.0850857004927137
695,2,0,95,1065,0.7838855421686748,2.1132075783893667,1.198689354358041,0.9145182240313257
696,2,0,96,1149,0.7118055555555556,2.1183349962837292,1.0051804646133555,1.1131545316703735
697,2,0,97,851,0.7187500000000002,2.132670539495192,0.9908895177495893,1.1417810217456028
698,2,0,98,1436,0.6877753303964756,2.112951702037895,0.9188809462184387,1.1940707558194563
699,2,0,99,1148,0.7533602150537634,2.123824477207445,1.1156117559280616,1.0082127212793837
700,2,5,0,2331,0.6194959448411755,2.4044452108928156,1.0647347867741506,1.339710424118665
701,2,5,1,1212,0.5787853042190982,2.449942978521323,0.9670154931256066,1.4829274853957166
702,2,5,2,1939,0.5910621418621874,2.412443595827432,0.9631847790580573,1.4492588167693745
703,2,5,3,1876,0.6070224288718424,2.403205041090855,1.0433418403533263,1.3598632007375286
704,2,5,4,1544,0.5239704738239284,2.446982438994298,0.8704461813308004,1.5765362576634976
705,2,5,5,1483,0.5833049171449731,2.4386310237738655,0.9317105923383423,1.5069204314355231
706,2,5,6,1415,0.5810664543030661,2.4321765313377597,0.9799950924786819,1.4521814388590777
707,2,5,7,1532,0.5762324878810322,2.442065528139595,0.9342064736183808,1.5078590545212143
708,2,5,8,1395,0.556039262347965,2.397852946768539,0.8497035004808745,1.5481494462876646
709,2,5,9,2176,0.5786279538167481,2.4067427556528984,0.9233450597767945,1.483397695876104
710,2,5,10,1775,0.6417302201107081,2.403349027472733,1.1148185723681268,1.2885304551046064
711,2,5,11,2047,0.5729392551882585,2.409884167268804,0.9243096906513341,1.48557447661747
712,2,5,12,1459,0.5581827160822629,2.4331176865025963,0.8629618944319044,1.5701557920706921
713,2,5,13,1474,0.6197634119339221,2.4546665891647916,1.1050939627581233,1.3495726264066683
714,2,5,14,1455,0.6038986235653467,2.414392388625999,1.0190685662800423,1.3953238223459565
715,2,5,15,1981,0.6450805285103962,2.401446953405572,1.10733677350923,1.2941101798963417
716,2,5,16,1578,0.5805434281788415,2.421284649279241,0.9376522745084495,1.4836323747707914
717,2,5,17,1937,0.5664073608508033,2.4252185177722345,0.9460010087721552,1.4792175090000794
718,2,5,18,2307,0.5727150547716267,2.427121058158678,0.9073830867097356,1.5197379714489425
719,2,5,19,1929,0.5939376912365351,2.44728725746657,0.9966718653051071,1.4506153921614628
720,2,5,20,1511,0.6519109116180319,2.4059672637404153,1.156625407570966,1.2493418561694491
721,2,5,21,1966,0.647388069329287,2.419321587441724,1.129292118776112,1.2900294686656122
722,2,5,22,1567,0.592429654230698,2.4370880309148717,1.0112752601323847,1.4258127707824868
723,2,5,23,1025,0.6752250833362723,2.434079162131615,1.1875375211541557,1.2465416409774592
724,2,5,24,2519,0.5934110574545661,2.4070424290179777,0.9602287565063969,1.4468136725115808
725,2,5,25,1447,0.6207491170909513,2.4648149935718457,1.0344981060411498,1.4303168875306962
726,2,5,26,1520,0.5547736983715778,2.4469648733801597,0.9504034034431421,1.4965614699370176
727,2,5,27,1827,0.5664073608508032,2.4378628473232964,0.9447564752139411,1.4931063721093552
728,2,5,28,1426,0.5765128288063603,2.4265707951328466,0.9300093251958284,1.496561469937018
729,2,5,29,1915,0.5604911224081754,2.4415582352474248,0.9193309912544387,1.5222272439929863
730,2,5,30,1546,0.6521256207885974,2.4084397449539527,1.169757365795048,1.2386823791589048
731,2,5,31,1470,0.5957045267879185,2.42580332101517,0.9217428707072419,1.5040604503079282
732,2,5,32,1293,0.6144933362594756,2.4217085463099255,0.9901891814514593,1.4315193648584663
733,2,5,33,2047,0.6248156541516613,2.399231574810986,1.0157944852678826,1.383437089543103
734,2,5,34,1543,0.5710780461976647,2.3992928259510657,0.9027313560140482,1.4965614699370176
735,2,5,35,1376,0.5629452301157405,2.4524953122905937,0.8687059489047769,1.5837893633858169
736,2,5,36,1523,0.5962609352350793,2.4310532310736273,0.9743969229012279,1.4566563081723993
737,2,5,37,1376,0.6004749121234564,2.4680071602295426,1.0672186140416533,1.4007885461878895
738,2,5,38,1079,0.6177676574096933,2.4473831016431387,1.080989147896612,1.3663939537465266
739,2,5,39,1912,0.5776289113653196,2.4284180555704817,1.0317359853824914,1.3966820701879903
740,2,5,40,1611,0.6013712339919721,2.428197168420909,1.0278462173577392,1.40035095106317
741,2,5,41,2183,0.5873617834023088,2.4048086010937944,0.995384964246528,1.4094236368472661
742,2,5,42,1309,0.6029711832321137,2.3901353321749834,0.9989142021920722,1.3912211299829111
743,2,5,43,2075,0.5578688517715501,2.432993406090409,0.882665324219532,1.5503280818708771
744,2,5,44,1362,0.6357129591218258,2.410911448404506,1.080209996248073,1.3307014521564333
745,2,5,45,1189,0.6394330590303494,2.420961687949807,1.0865556281288693,1.3344060598209377
746,2,5,46,1391,0.6240357331481479,2.435762001472452,1.1309124542423912,1.3048495472300607
747,2,5,47,1849,0.5649929331912514,2.390669988653843,0.8596332178128303,1.5310367708410129
748,2,5,48,1325,0.5908334969901825,2.418477781475697,0.9355502960799802,1.4829274853957168
749,2,5,49,1577,0.6053918025018515,2.419769302679928,1.0620067303169645,1.3577625723629632
750,2,5,50,1483,0.6203412894758499,2.4270142682785187,1.133246434609126,1.2937678336693927
751,2,5,51,1611,0.608651342785414,2.4483131066060078,1.0279035855864445,1.4204095210195633
752,2,5,52,1825,0.6191854730958309,2.4189113943026994,1.0632066850668693,1.3557047092358299
753,2,5,53,1400,0.5779591470608038,2.434977993394085,0.9416479285590971,1.4933300648349883
754,2,5,54,1632,0.595504197562782,2.407141919416221,0.9743035041916706,1.4328384152245506
755,2,5,55,1671,0.5951492657914227,2.4211157039034554,1.0238972833514781,1.3972184205519773
756,2,5,56,1531,0.6149914609394286,2.449709578301284,1.1097851091081252,1.3399244691931589
757,2,5,57,1876,0.6194207642874776,2.3968494596444367,1.046742759650902,1.350106699993535
758,2,5,58,2127,0.5683134420014813,2.416315096578031,0.9258186053333455,1.4904964912446856
759,2,5,59,1707,0.6325303652868928,2.3988665829304248,1.0490033983547356,1.3498631845756892
760,2,5,60,1275,0.6521184548410989,2.467516822866571,1.1865545987324628,1.2809622241341085
761,2,5,61,1924,0.6189761038151285,2.422265725843834,1.0740561735498875,1.3482095522939463
762,2,5,62,2421,0.5765368152554925,2.419596624479774,0.9289572530064034,1.4906393714733703
763,2,5,63,1693,0.6165573762644966,2.4011625382499684,1.0625952584694145,1.3385672797805537
764,2,5,64,1630,0.6014806409594166,2.4069233324765387,1.0451633971059733,1.3617599353705656
765,2,5,65,2140,0.5656860019245012,2.4289816764965813,0.8818253333726586,1.5471563431239226
766,2,5,66,1477,0.5750185663003884,2.4252159907742854,0.9253159973340662,1.499899993440219
767,2,5,67,2250,0.5972029476758539,2.4044761953526903,0.961883387977321,1.4425928073753695
768,2,5,68,1468,0.5567397531273144,2.3949293484559355,0.8681542408149434,1.5267751076409921
769,2,5,69,1493,0.6139776717814129,2.4081968561898925,0.9940692794825817,1.4141275767073107
770,2,5,70,1761,0.6272555248774643,2.4046069000240706,1.0666878301122238,1.3379190699118468
771,2,5,71,1637,0.58915121729145,2.406298134385252,0.9792508909823192,1.4270472434029327
772,2,5,72,1200,0.6198603903249699,2.441253602610286,1.0463130954116693,1.3949405071986165
773,2,5,73,1195,0.5833004006647039,2.3980037301122126,0.9354207742267933,1.4625829558854193
774,2,5,74,2083,0.5930579052434287,2.405600605707014,1.024340856102994,1.38125974960402
775,2,5,75,1431,0.5971954865611306,2.420612338350816,0.9842612165840309,1.436351121766785
776,2,5,76,1492,0.5292060759181693,2.4196069311803687,0.8276547626311833,1.5919521685491855
777,2,5,77,1659,0.5589274494700548,2.4373428987786694,0.9816115066261957,1.4557313921524735
778,2,5,78,1246,0.662691625002502,2.4166835175210277,1.2093395448601967,1.2073439726608308
779,2,5,79,1357,0.662919493632932,2.4916059751819297,1.18545732666709,1.3061486485148397
780,2,5,80,1225,0.5952834019632046,2.4149914044116505,1.0251611787978656,1.3898302256137847
781,2,5,81,1375,0.5928171766324473,2.42020619509744,0.9876542681857796,1.43255192691166
782,2,5,82,1412,0.6314188125022042,2.4119559765542937,1.0831597511967488,1.328796225357545
783,2,5,83,1815,0.6173547255334907,2.412245004843791,1.072162631212515,1.3400823736312761
784,2,5,84,1350,0.5691396111135314,2.414197872153435,0.8704100528577448,1.5437878192956902
785,2,5,85,1326,0.5794628980287521,2.439345948233234,0.887465166697803,1.5518807815354312
786,2,5,86,1171,0.5883537000022443,2.418823958695396,0.9823452430630653,1.4364787156323309
787,2,5,87,1217,0.557457977850445,2.3986640188518225,0.8378973031302082,1.5607667157216143
788,2,5,88,1181,0.5374386610763109,2.452619727932531,0.875808277484072,1.576811450448459
789,2,5,89,1332,0.6608701918262284,2.4407762320331408,1.1841487164595113,1.2566275155736295
790,2,5,90,1691,0.5384693505454907,2.429632175681516,0.7730468481811049,1.656585327500411
791,2,5,91,1713,0.6314483519435451,2.4330518088848514,1.0485264897470428,1.3845253191378086
792,2,5,92,1488,0.6362992846172837,2.4196810397406416,1.0653459180996956,1.3543351216409463
793,2,5,93,1569,0.5872223497669967,2.4298923805545605,0.9284996696381064,1.5013927109164542
794,2,5,94,1986,0.5766032224591963,2.4496801410486992,0.9517533525259508,1.4979267885227485
795,2,5,95,1613,0.5883334698511071,2.4365595326960943,0.9403846194989307,1.4961749131971636
796,2,5,96,1491,0.5118088664793767,2.428670333744587,0.7779619026504416,1.6507084310941451
797,2,5,97,1965,0.658010632884551,2.430807975528632,1.149988792079369,1.2808191834492626
798,2,5,98,1976,0.5603482688905348,2.4119575467139023,0.9215651287222091,1.4903924179916932
799,2,5,99,1819,0.5445945154883642,2.414329689943299,0.8249161348976461,1.5894135550456527
800,2,50,0,1942,0.4502390805899589,2.7190023945697592,0.8684324979951772,1.850569896574582
801,2,50,1,2937,0.3892725078061969,2.705372864151251,0.6622318710471657,2.0431409931040854
802,2,50,2,2618,0.4851241898729044,2.6942453398190755,0.9531457318650018,1.741099607954074
803,2,50,3,2049,0.4201272624651524,2.726617208447552,0.8682709215887333,1.858346286858819
804,2,50,4,1959,0.48848843827172106,2.7019698256116573,0.9861563016957123,1.7158135239159449
805,2,50,5,2047,0.48506583083935656,2.714317610715019,0.94398340182875,1.7703342088862688
806,2,50,6,1429,0.5387925731245584,2.7725651247643355,1.2142067920475546,1.558358332716781
807,2,50,7,1796,0.44811677611161094,2.7901858466004152,0.941900864573476,1.8482849820269391
808,2,50,8,2627,0.43062188915735905,2.727016617686794,0.800897023515042,1.926119594171752
809,2,50,9,1626,0.5091303816934472,2.7352770148124828,1.1157030051565247,1.619574009655958
810,2,50,10,2238,0.41449064050567896,2.7151690183979094,0.7756929912991581,1.9394760270987512
811,2,50,11,2431,0.47546056686233956,2.7193348980172867,0.9195400489501219,1.7997948490671647
812,2,50,12,1759,0.5069535633746173,2.7110479934113654,1.0438354591539483,1.667212534257417
813,2,50,13,2878,0.4398561653937455,2.711690683448104,0.8518610664788938,1.8598296169692101
814,2,50,14,2971,0.41022674282803084,2.6999797630350333,0.7768916948952048,1.9230880681398286
815,2,50,15,1865,0.36930377682257487,2.737809652247197,0.6898281905031705,2.0479814617440266
816,2,50,16,1789,0.4913789024035064,2.7070910146191096,1.035248857403984,1.6718421572151259
817,2,50,17,2319,0.5045747127464588,2.726104027954464,0.9924673267477542,1.7336367012067098
818,2,50,18,2214,0.41521517253096296,2.723920334415123,0.8209309430708441,1.9029893913442786
819,2,50,19,2679,0.4424732096392023,2.691879418987902,0.8045911876251407,1.8872882313627612
820,2,50,20,1994,0.4771437666984235,2.7240600463779874,0.9766144887091834,1.7474455576688042
821,2,50,21,1965,0.45478996878518513,2.6978596345963406,0.8625492129457428,1.8353104216505978
822,2,50,22,1512,0.4925237070796296,2.759841253636881,1.0440138941800838,1.7158273594567972
823,2,50,23,2695,0.4702909741282574,2.7115746392414612,0.8734388969620801,1.838135742279381
824,2,50,24,1751,0.4460423765433288,2.7384960395341973,0.8292573669872794,1.909238672546918
825,2,50,25,1971,0.44001828015778666,2.7370964376035634,0.792382596632953,1.9447138409706102
826,2,50,26,1699,0.4570557685567443,2.708351509208855,0.850593518396904,1.857757990811951
827,2,50,27,2297,0.430906111416795,2.6993265069675947,0.8120730743608332,1.8872534326067614
828,2,50,28,3078,0.41110628255545406,2.699295654765998,0.7727025020256746,1.9265931527403233
829,2,50,29,2643,0.444615216294415,2.7239442204092006,0.9152265580574279,1.8087176623517727
830,2,50,30,1438,0.4728974966177574,2.7402785214117826,0.8948105573202932,1.8454679640914893
831,2,50,31,1796,0.38066866579452485,2.7355734431353773,0.6623765122358773,2.0731969308995
832,2,50,32,1423,0.48305541038753513,2.6951730648732424,0.9406732696824134,1.754499795190829
833,2,50,33,2724,0.43769211833121696,2.714586464489685,0.824144824171051,1.8904416403186342
834,2,50,34,2534,0.4130417973719416,2.7090172835033925,0.8009592293124694,1.9080580541909233
835,2,50,35,2420,0.45021517253096294,2.708373454334246,0.9084394272607929,1.7999340270734532
836,2,50,36,2388,0.42445977023329595,2.6965112421744624,0.7477261860659851,1.9487850561084772
837,2,50,37,2250,0.42273725120278216,2.706893366433794,0.8456108197171881,1.8612825467166059
838,2,50,38,2103,0.4231030543211005,2.724179824155185,0.8128727809076645,1.9113070432475203
839,2,50,39,2784,0.3850680547403494,2.709836462479223,0.6855730185694504,2.0242634439097724
840,2,50,40,2219,0.45021517253096294,2.700714332505811,0.8566137207448614,1.8441006117609497
841,2,50,41,2046,0.4764181719904369,2.7039356152036733,0.910972978207448,1.7929626369962253
842,2,50,42,2695,0.4336237053467399,2.699011249639178,0.8184775925667465,1.8805336570724314
843,2,50,43,1917,0.46977460064751575,2.7208851361668835,0.9178654308564369,1.8030197053104466
844,2,50,44,3374,0.41706280409464763,2.6940572922440205,0.7932196043466603,1.90083768789736
845,2,50,45,2727,0.47825925002260067,2.701440857564553,0.9053032407794357,1.7961376167851173
846,2,50,46,3160,0.4516489448367645,2.7097376981198713,0.8898389333774143,1.819898764742457
847,2,50,47,1991,0.4100712268097956,2.7037090784662885,0.7335259917313826,1.970183086734906
848,2,50,48,2198,0.48410233605479885,2.6992243121130386,0.9615535012534192,1.7376708108596195
849,2,50,49,2086,0.4173887686068148,2.717079558413312,0.7384710527848446,1.9786085056284675
850,2,50,50,2964,0.43984066597496807,2.703974147538655,0.8298297301260967,1.8741444174125585
851,2,50,51,1832,0.38821330331252785,2.730673213080866,0.7122206348842146,2.0184525781966514
852,2,50,52,2440,0.42054440046987873,2.7245926086857972,0.7959908455630106,1.9286017631227867
853,2,50,53,2226,0.4511913456185911,2.7047703230373745,0.8618113497729478,1.8429589732644267
854,2,50,54,2086,0.4609159241920932,2.7197957105993473,0.8850407201084383,1.834754990490909
855,2,50,55,2953,0.4536915780899353,2.7312151098471498,0.8637386224065824,1.8674764874405674
856,2,50,56,1855,0.3942002091284399,2.7719747027597412,0.7638404180338894,2.008134284725852
857,2,50,57,2889,0.4360550714512549,2.7049875347861034,0.7739936989243301,1.9309938358617735
858,2,50,58,2284,0.4457015853374056,2.683665445103848,0.8216681543277318,1.8619972907761162
859,2,50,59,2402,0.42269002409728657,2.699156021155383,0.7801522985417918,1.9190037226135912
860,2,50,60,2098,0.4280168583677367,2.7370966057415407,0.8865267091669584,1.8505698965745823
861,2,50,61,1846,0.46086687579510655,2.6951508283748993,0.8476223061490351,1.8475285222258644
862,2,50,62,3635,0.43450948283185187,2.712112590997437,0.816234841003334,1.8958777499941029
863,2,50,63,2991,0.5138942529654611,2.732773257106665,1.0224722738319718,1.7103009832746934
864,2,50,64,1803,0.43117698622205847,2.69665221774295,0.7895030748758474,1.907149142867103
865,2,50,65,2387,0.3957468200275226,2.7206443929086315,0.6801739362854032,2.040470456623228
866,2,50,66,3337,0.39942503482121827,2.7064136590293133,0.7430633508690074,1.9633503081603059
867,2,50,67,2915,0.5364638488152926,2.745971312680508,1.0793581071607643,1.6666132055197436
868,2,50,68,1954,0.47849475275104664,2.7137904719160177,0.9126340988742868,1.801156373041731
